24492.62942384322,8069.598119759179,7551.513476164542,-1666.566701790516,0,0
8069.598119759181,24386.08282307805,7849.010193863156,1897.288036294557,0,0
7551.513476164542,7849.010193863156,24756.90597772606,-644.214261413116,0,0
-1666.566701790517,1897.28803629455,-644.214261413116,878.9748845177849,0,0
0,0,0,0,8605.951354765439,-103.4783210500109
0,0,0,0,-103.4783210500109,8558.165295515828
